record,observer_id,date,time,time_meal,enclosure_access,location,focal_id,actor_id,receiver_id,duration_sec,occurrences,behavior,condition,activity,behavior_modifier,,,,
22669,916,07/07/2016,16:56:56,after,satellite_only,satellite,MA,MA,,6.988,1,movement,satellite,movement,,,,,
22671,916,07/07/2016,16:57:03,after,satellite_only,satellite,MA,MA,,30.081,1,stb_swinging,satellite,abnormal,,,,,
22673,916,07/07/2016,16:57:33,after,satellite_only,satellite,MA,MA,,3.698,1,feed,satellite,forage,,,,,
22675,916,07/07/2016,16:57:37,after,satellite_only,satellite,MA,MA,,6.322,1,stb_swinging,satellite,abnormal,,,,,
22677,916,07/07/2016,16:57:43,after,satellite_only,satellite,MA,MA,,10.812,1,movement,satellite,movement,,,,,
22679,916,07/07/2016,16:57:54,after,satellite_only,satellite,MA,MA,,4.013,1,inactive,satellite,inactive,,,,,
22681,916,07/07/2016,16:57:58,after,satellite_only,satellite,MA,MA,,224.887,1,feed,satellite,forage,,,,,
22683,916,07/07/2016,17:01:43,after,satellite_only,satellite,MA,MA,,11.48,1,drink,satellite,forage,,,,,
22685,916,07/07/2016,17:01:54,after,satellite_only,satellite,MA,MA,MA,6.804,1,sdb_scratching,satellite,self_directed,,,,,
22687,916,07/07/2016,17:02:01,after,satellite_only,satellite,MA,MA,,3.854,1,movement,satellite,movement,,,,,
22689,916,07/07/2016,17:02:05,after,satellite_only,satellite,MA,MA,,51.74,1,feed,satellite,forage,,,,,
22691,916,07/07/2016,17:02:57,after,satellite_only,satellite,MA,MA,MA,46.044,1,sdb_scratching,satellite,self_directed,,,,,
22693,916,07/07/2016,17:03:43,after,satellite_only,satellite,MA,MA,,38.018,1,drink,satellite,forage,,,,,
22695,916,07/07/2016,17:04:21,after,satellite_only,satellite,MA,MA,MA,22.071,1,sdb_scratching,satellite,self_directed,,,,,
22697,916,07/07/2016,17:04:43,after,satellite_only,satellite,MA,MA,,3.589,1,feed,satellite,forage,,,,,
22699,916,07/07/2016,17:04:46,after,satellite_only,satellite,MA,MA,,48.518,1,drink,satellite,forage,,,,,
22701,916,07/07/2016,17:05:35,after,satellite_only,satellite,MA,MA,,20.361,1,movement,satellite,movement,,,,,
22703,916,07/07/2016,17:05:55,after,satellite_only,satellite,MA,MA,,7.016,1,inactive,satellite,inactive,,,,,
22705,916,07/07/2016,17:06:02,after,satellite_only,satellite,MA,MA,MA,7.223,1,sdb_groom,satellite,self_directed,,,,,
22707,916,07/07/2016,17:06:10,after,satellite_only,satellite,MA,MA,MA,22.285,1,stb_rocking,satellite,abnormal,,,,,
22709,916,07/07/2016,17:06:32,after,satellite_only,satellite,MA,MA,MA,11.733,1,sdb_scratching,satellite,self_directed,,,,,
22711,916,07/07/2016,17:06:44,after,satellite_only,satellite,MA,MA,,7.168,1,inactive,satellite,inactive,,,,,
22713,916,07/07/2016,17:06:51,after,satellite_only,satellite,MA,MA,MA,24.116,1,stb_rocking,satellite,abnormal,,,,,
22715,916,07/07/2016,17:07:15,after,satellite_only,satellite,MA,MA,MA,19.404,1,sdb_scratching,satellite,self_directed,,,,,
22717,916,07/07/2016,17:07:34,after,satellite_only,satellite,MA,MA,,57.855,1,inactive,satellite,inactive,,,,,
22723,916,07/07/2016,17:09:02,none,satellite_only,satellite,ME,ME,,221.234,1,feed,satellite,forage,,,,,
22725,916,07/07/2016,17:12:43,none,satellite_only,satellite,ME,ME,ME,3.635,1,sdb_scratching,satellite,self_directed,,,,,
22727,916,07/07/2016,17:12:47,none,satellite_only,satellite,ME,ME,,59.051,1,feed,satellite,forage,,,,,
22729,916,07/07/2016,17:13:46,none,satellite_only,satellite,ME,ME,,14.442,1,movement,satellite,movement,,,,,
22731,916,07/07/2016,17:14:00,none,satellite_only,satellite,ME,ME,,37.658,1,inactive,satellite,inactive,,,,,
22733,916,07/07/2016,17:14:38,none,satellite_only,satellite,ME,ME,,164.125,1,feed,satellite,forage,,,,,
22735,916,07/07/2016,17:17:22,none,satellite_only,satellite,ME,ME,,36.524,1,movement,satellite,movement,,,,,
22737,916,07/07/2016,17:17:59,none,satellite_only,satellite,ME,ME,,4.499,1,rubbing,satellite,sociosexual,face_on_surface,,,,
22739,916,07/07/2016,17:18:03,none,satellite_only,satellite,ME,ME,,11.49,1,inactive,satellite,inactive,,,,,
22741,916,07/07/2016,17:18:15,none,satellite_only,satellite,ME,ME,,27.722,1,rubbing,satellite,sociosexual,face_on_surface,,,,
22743,916,07/07/2016,17:18:42,none,satellite_only,satellite,ME,ME,,30.582,1,movement,satellite,movement,,,,,
22745,916,07/07/2016,17:19:13,none,satellite_only,satellite,ME,ME,,33.574,1,drink,satellite,forage,,,,,
22747,916,07/07/2016,17:19:47,none,satellite_only,satellite,ME,ME,,40.793,1,feed,satellite,forage,,,,,
22749,916,07/07/2016,17:20:27,none,satellite_only,satellite,ME,ME,,2.878,1,movement,satellite,movement,,,,,
22751,916,07/07/2016,17:20:30,none,satellite_only,satellite,ME,ME,,5.26,1,inactive,satellite,inactive,,,,,
22753,916,07/07/2016,17:20:36,none,satellite_only,satellite,ME,ME,,17.452,1,movement,satellite,movement,,,,,
22755,916,07/07/2016,17:20:53,none,satellite_only,satellite,ME,ME,,374.152,1,feed,satellite,forage,,,,,
22757,916,07/07/2016,17:27:07,none,satellite_only,satellite,ME,ME,,83.016,1,inactive,satellite,inactive,,,,,
22759,916,07/07/2016,17:28:30,none,satellite_only,satellite,ME,ME,,5.525,1,movement,satellite,movement,,,,,
22761,916,07/07/2016,17:28:36,none,satellite_only,satellite,ME,ME,,22.011,1,stb_swinging,satellite,abnormal,,,,,
22766,916,07/07/2016,17:29:30,none,satellite_only,satellite,PE,PE,,2.757,1,feed,satellite,forage,,,,,
22768,916,07/07/2016,17:29:33,none,satellite_only,satellite,PE,PE,,13.414,1,movement,satellite,movement,,,,,
22770,916,07/07/2016,17:29:46,none,satellite_only,satellite,PE,PE,,250.976,1,feed,satellite,forage,,,,,
22771,916,07/07/2016,17:30:52,none,satellite_only,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,,,,
22773,916,07/07/2016,17:33:57,none,satellite_only,satellite,PE,PE,,5.347,1,movement,satellite,movement,,,,,
22775,916,07/07/2016,17:34:02,none,satellite_only,satellite,PE,PE,PE,12.874,1,sdb_scratching,satellite,self_directed,,,,,
22777,916,07/07/2016,17:34:15,none,satellite_only,satellite,PE,PE,,29.447,1,feed,satellite,forage,,,,,
22779,916,07/07/2016,17:34:45,none,satellite_only,satellite,PE,PE,,1.684,1,movement,satellite,movement,,,,,
22781,916,07/07/2016,17:34:46,none,satellite_only,satellite,PE,PE,,26.516,1,not_visible,satellite,not_visible,,,,,
22783,916,07/07/2016,17:35:13,none,satellite_only,satellite,PE,PE,,118.517,1,feed,satellite,forage,,,,,
22785,916,07/07/2016,17:37:11,none,satellite_only,satellite,PE,PE,,17.349,1,movement,satellite,movement,,,,,
22787,916,07/07/2016,17:37:29,none,satellite_only,satellite,PE,PE,,2.1,1,inactive,satellite,inactive,,,,,
22789,916,07/07/2016,17:37:31,none,satellite_only,satellite,PE,PE,PE,12.525,1,sdb_scratching,satellite,self_directed,,,,,
22791,916,07/07/2016,17:37:43,none,satellite_only,satellite,PE,PE,,15.056,1,movement,satellite,movement,,,,,
22792,916,07/07/2016,17:37:55,none,satellite_only,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,,,,
22794,916,07/07/2016,17:37:58,none,satellite_only,satellite,PE,PE,PE,5.073,1,sdb_scratching,satellite,self_directed,,,,,
22796,916,07/07/2016,17:38:04,none,satellite_only,satellite,PE,PE,,11.085,1,feed,satellite,forage,,,,,
22798,916,07/07/2016,17:38:15,none,satellite_only,satellite,PE,PE,,6.656,1,movement,satellite,movement,,,,,
22800,916,07/07/2016,17:38:21,none,satellite_only,satellite,PE,PE,,92.474,1,feed,satellite,forage,,,,,
22802,916,07/07/2016,17:39:54,none,satellite_only,satellite,PE,PE,,3.585,1,movement,satellite,movement,,,,,
22803,916,07/07/2016,17:39:56,none,satellite_only,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,,,,
22805,916,07/07/2016,17:39:57,none,satellite_only,satellite,PE,PE,,43.647,1,inactive,satellite,inactive,,,,,
22806,916,07/07/2016,17:40:20,none,satellite_only,satellite,PE,PE,,0,1,v_squeak,satellite,vocalization,,,,,
22808,916,07/07/2016,17:40:41,none,satellite_only,satellite,PE,PE,,128.988,1,feed,satellite,forage,,,,,
22809,916,07/07/2016,17:42:10,none,satellite_only,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,,,,
22811,916,07/07/2016,17:42:50,none,satellite_only,satellite,PE,PE,,2.815,1,movement,satellite,movement,,,,,
22813,916,07/07/2016,17:42:53,none,satellite_only,satellite,PE,PE,,211.276,1,feed,satellite,forage,,,,,
22815,916,07/07/2016,17:46:24,none,satellite_only,satellite,PE,PE,PE,26.915,1,sdb_scratching,satellite,self_directed,,,,,
22817,916,07/07/2016,17:46:51,none,satellite_only,satellite,PE,PE,,45.258,1,inactive,satellite,inactive,,,,,
22819,916,07/07/2016,17:47:36,none,satellite_only,satellite,PE,PE,,4.334,1,movement,satellite,movement,,,,,
22821,916,07/07/2016,17:47:41,none,satellite_only,satellite,PE,PE,,34.517,1,feed,satellite,forage,,,,,
22823,916,07/07/2016,17:48:15,none,satellite_only,satellite,PE,PE,,2.795,1,inactive,satellite,inactive,,,,,
22825,916,07/07/2016,17:48:18,none,satellite_only,satellite,PE,PE,,7.058,1,feed,satellite,forage,,,,,
22827,916,07/07/2016,17:48:25,none,satellite_only,satellite,PE,PE,,4.163,1,movement,satellite,movement,,,,,
22829,916,07/07/2016,17:48:29,none,satellite_only,satellite,PE,PE,,56.652,1,feed,satellite,forage,,,,,
22830,916,07/07/2016,17:49:05,none,satellite_only,satellite,PE,PE,,0,1,v_whinny,satellite,vocalization,,,,,
22835,1231,07/08/2016,9:00:54,none,satellite_only,satellite,CL,CL,,128.908,1,inactive,satellite,inactive,,,,,
22837,1231,07/08/2016,9:03:03,none,satellite_only,satellite,CL,CL,,7.787,1,movement,satellite,movement,,,,,
22839,1231,07/08/2016,9:03:11,none,satellite_only,satellite,CL,CL,,27.154,1,inactive,satellite,inactive,,,,,
22841,1231,07/08/2016,9:03:38,none,satellite_only,satellite,CL,CL,,4.961,1,movement,satellite,movement,,,,,
22843,1231,07/08/2016,9:03:43,none,satellite_only,satellite,CL,CL,,4.078,1,inactive,satellite,inactive,,,,,
22845,1231,07/08/2016,9:03:47,none,satellite_only,satellite,CL,CL,,95.556,1,feed,satellite,forage,,,,,
22847,1231,07/08/2016,9:05:22,none,satellite_only,satellite,CL,CL,,829.429,1,inactive,satellite,inactive,,,,,
22849,1231,07/08/2016,9:19:12,none,satellite_only,satellite,CL,CL,CL,6.263,1,sdb_scratching,satellite,self_directed,,,,,
22851,1231,07/08/2016,9:19:18,none,satellite_only,satellite,CL,CL,,9.913,1,inactive,satellite,inactive,,,,,
22853,1231,07/08/2016,9:19:28,none,satellite_only,satellite,CL,CL,,81.363,1,movement,satellite,movement,,,,,
22858,1231,07/08/2016,9:21:47,none,satellite_only,satellite,PE,PE,,19.124,1,movement,satellite,movement,,,,,
22860,1231,07/08/2016,9:22:06,none,satellite_only,satellite,PE,PE,HUMAN,11.765,1,human_interaction,satellite,caregiver,,,,,
22862,1231,07/08/2016,9:22:18,none,satellite_only,satellite,PE,PE,,16.468,1,movement,satellite,movement,,,,,
22864,1231,07/08/2016,9:22:34,none,satellite_only,satellite,PE,PE,,6.895,1,inactive,satellite,inactive,,,,,
22866,1231,07/08/2016,9:22:41,none,satellite_only,satellite,PE,PE,,30.337,1,movement,satellite,movement,,,,,
22868,1231,07/08/2016,9:23:11,none,satellite_only,satellite,PE,PE,,26.559,1,inactive,satellite,inactive,,,,,
22870,1231,07/08/2016,9:23:38,none,satellite_only,satellite,PE,PE,,85.078,1,movement,satellite,movement,,,,,
22872,1231,07/08/2016,9:25:03,none,satellite_only,satellite,PE,PE,,11.143,1,inactive,satellite,inactive,,,,,
22874,1231,07/08/2016,9:25:14,none,satellite_only,satellite,PE,PE,PE,15.757,1,sdb_scratching,satellite,self_directed,,,,,
22876,1231,07/08/2016,9:25:30,none,satellite_only,satellite,PE,PE,,12.041,1,inactive,satellite,inactive,,,,,
22878,1231,07/08/2016,9:25:42,none,satellite_only,satellite,PE,PE,,47.747,1,movement,satellite,movement,,,,,
22880,1231,07/08/2016,9:26:30,none,satellite_only,satellite,PE,PE,,6.45,1,inactive,satellite,inactive,,,,,
22882,1231,07/08/2016,9:26:36,none,satellite_only,satellite,PE,PE,PE,16.503,1,sdb_scratching,satellite,self_directed,,,,,
22884,1231,07/08/2016,9:26:53,none,satellite_only,satellite,PE,PE,,75.661,1,movement,satellite,movement,,,,,
22886,1231,07/08/2016,9:28:08,none,satellite_only,satellite,PE,PE,PE,4.475,1,sdb_scratching,satellite,self_directed,,,,,
22888,1231,07/08/2016,9:28:13,none,satellite_only,satellite,PE,PE,,11.994,1,movement,satellite,movement,,,,,
22890,1231,07/08/2016,9:28:25,none,satellite_only,satellite,PE,PE,DU,22.281,1,sit_in_proximity,satellite,inactive,,,,,
22891,1231,07/08/2016,9:28:35,none,satellite_only,satellite,PE,DU,PE,787.544,1,groom,satellite,prosocial,,,,,
22893,1231,07/08/2016,9:28:47,none,satellite_only,satellite,PE,PE,,22.448,1,movement,satellite,movement,,,,,
22895,1231,07/08/2016,9:29:09,none,satellite_only,satellite,PE,PE,,3.982,1,inactive,satellite,inactive,,,,,
22897,1231,07/08/2016,9:29:13,none,satellite_only,satellite,PE,PE,PE,7.27,1,sdb_scratching,satellite,self_directed,,,,,
22899,1231,07/08/2016,9:29:21,none,satellite_only,satellite,PE,PE,,46.436,1,movement,satellite,movement,,,,,
22901,1231,07/08/2016,9:30:07,none,satellite_only,satellite,PE,PE,,14.288,1,inactive,satellite,inactive,,,,,
22903,1231,07/08/2016,9:30:21,none,satellite_only,satellite,PE,PE,,27.564,1,movement,satellite,movement,,,,,
22905,1231,07/08/2016,9:30:49,none,satellite_only,satellite,PE,PE,,29.078,1,inactive,satellite,inactive,,,,,
22907,1231,07/08/2016,9:31:18,none,satellite_only,satellite,PE,PE,,15.023,1,movement,satellite,movement,,,,,
22909,1231,07/08/2016,9:31:33,none,satellite_only,satellite,PE,PE,,3.84,1,inactive,satellite,inactive,,,,,
22911,1231,07/08/2016,9:31:37,none,satellite_only,satellite,PE,PE,,109.447,1,movement,satellite,movement,,,,,
22913,1231,07/08/2016,9:33:26,none,satellite_only,satellite,PE,PE,PE,4.552,1,sdb_scratching,satellite,self_directed,,,,,
22915,1231,07/08/2016,9:33:31,none,satellite_only,satellite,PE,PE,,14.418,1,movement,satellite,movement,,,,,
22917,1231,07/08/2016,9:33:45,none,satellite_only,satellite,PE,PE,,20.868,1,inactive,satellite,inactive,,,,,
22919,1231,07/08/2016,9:34:06,none,satellite_only,satellite,PE,PE,PE,15.074,1,sdb_scratching,satellite,self_directed,,,,,
22921,1231,07/08/2016,9:34:21,none,satellite_only,satellite,PE,PE,,24.297,1,inactive,satellite,inactive,,,,,
22923,1231,07/08/2016,9:34:46,none,satellite_only,satellite,PE,PE,,16.145,1,movement,satellite,movement,,,,,
22925,1231,07/08/2016,9:35:02,none,satellite_only,satellite,PE,PE,,5.133,1,inactive,satellite,inactive,,,,,
22927,1231,07/08/2016,9:35:07,none,satellite_only,satellite,PE,PE,,62.198,1,movement,satellite,movement,,,,,
22929,1231,07/08/2016,9:36:09,none,satellite_only,satellite,PE,PE,,93.817,1,inactive,satellite,inactive,,,,,
22931,1231,07/08/2016,9:37:43,none,satellite_only,satellite,PE,PE,,99.752,1,movement,satellite,movement,,,,,
22933,1231,07/08/2016,9:39:23,none,satellite_only,satellite,PE,PE,,4.818,1,inactive,satellite,inactive,,,,,
22935,1231,07/08/2016,9:39:27,none,satellite_only,satellite,PE,PE,,131.881,1,movement,satellite,movement,,,,,
22937,1231,07/08/2016,9:41:39,none,satellite_only,satellite,PE,PE,,2.843,1,inactive,satellite,inactive,,,,,
22943,1231,07/08/2016,9:42:50,none,satellite_only,satellite,DU,DU,,32.312,1,stb_swinging,satellite,abnormal,,,,,
22945,1231,07/08/2016,9:43:22,none,satellite_only,satellite,DU,DU,,8.715,1,movement,satellite,movement,,,,,
22947,1231,07/08/2016,9:43:31,none,satellite_only,satellite,DU,DU,,39.646,1,inactive,satellite,inactive,,,,,
22949,1231,07/08/2016,9:44:10,none,satellite_only,satellite,DU,DU,,4.59,1,movement,satellite,movement,,,,,
22951,1231,07/08/2016,9:44:15,none,satellite_only,satellite,DU,DU,,9.629,1,inactive,satellite,inactive,,,,,
22953,1231,07/08/2016,9:44:24,none,satellite_only,satellite,DU,DU,,6.442,1,movement,satellite,movement,,,,,
22955,1231,07/08/2016,9:44:31,none,satellite_only,satellite,DU,DU,,81.344,1,stb_swinging,satellite,abnormal,,,,,
22957,1231,07/08/2016,9:45:52,none,satellite_only,satellite,DU,DU,,8.453,1,movement,satellite,movement,,,,,
22959,1231,07/08/2016,9:46:01,none,satellite_only,satellite,DU,DU,,21.314,1,stb_swinging,satellite,abnormal,,,,,
22961,1231,07/08/2016,9:46:22,none,satellite_only,satellite,DU,DU,,16.759,1,movement,satellite,movement,,,,,
22963,1231,07/08/2016,9:46:39,none,satellite_only,satellite,DU,DU,,19.609,1,inactive,satellite,inactive,,,,,
22965,1231,07/08/2016,9:46:58,none,satellite_only,satellite,DU,DU,DU,9.188,1,sdb_scratching,satellite,self_directed,,,,,
22967,1231,07/08/2016,9:47:08,none,satellite_only,satellite,DU,DU,,10.242,1,movement,satellite,movement,,,,,
22969,1231,07/08/2016,9:47:18,none,satellite_only,satellite,DU,DU,,58.113,1,stb_swinging,satellite,abnormal,,,,,
22971,1231,07/08/2016,9:48:16,none,satellite_only,satellite,DU,DU,,11.367,1,inactive,satellite,inactive,,,,,
22973,1231,07/08/2016,9:48:27,none,satellite_only,satellite,DU,DU,,38.38,1,stb_swinging,satellite,abnormal,,,,,
22975,1231,07/08/2016,9:49:06,none,satellite_only,satellite,DU,DU,,3.695,1,movement,satellite,movement,,,,,
22977,1231,07/08/2016,9:49:09,none,satellite_only,satellite,DU,DU,,52.234,1,inactive,satellite,inactive,,,,,
22979,1231,07/08/2016,9:50:02,none,satellite_only,satellite,DU,DU,,5.917,1,movement,satellite,movement,,,,,
22981,1231,07/08/2016,9:50:07,none,satellite_only,satellite,DU,DU,,8.769,1,drink,satellite,forage,,,,,
22983,1231,07/08/2016,9:50:16,none,satellite_only,satellite,DU,DU,,7.846,1,movement,satellite,movement,,,,,
22985,1231,07/08/2016,9:50:24,none,satellite_only,satellite,DU,DU,,12.189,1,stb_swinging,satellite,abnormal,,,,,
22987,1231,07/08/2016,9:50:36,none,satellite_only,satellite,DU,DU,,8.427,1,movement,satellite,movement,,,,,
22989,1231,07/08/2016,9:50:45,none,satellite_only,satellite,DU,DU,,21.366,1,stb_swinging,satellite,abnormal,,,,,
22991,1231,07/08/2016,9:51:06,none,satellite_only,satellite,DU,DU,,11.232,1,movement,satellite,movement,,,,,
22993,1231,07/08/2016,9:51:17,none,satellite_only,satellite,DU,DU,,29.893,1,stb_swinging,satellite,abnormal,,,,,
22995,1231,07/08/2016,9:51:47,none,satellite_only,satellite,DU,DU,,23.022,1,movement,satellite,movement,,,,,
22997,1231,07/08/2016,9:52:10,none,satellite_only,satellite,DU,DU,,9.485,1,stb_swinging,satellite,abnormal,,,,,
22999,1231,07/08/2016,9:52:20,none,satellite_only,satellite,DU,DU,,101.671,1,inactive,satellite,inactive,,,,,
23001,1231,07/08/2016,9:54:01,none,satellite_only,satellite,DU,DU,,20.613,1,movement,satellite,movement,,,,,
23003,1231,07/08/2016,9:54:22,none,satellite_only,satellite,DU,DU,DU,9.586,1,sdb_scratching,satellite,self_directed,,,,,
23005,1231,07/08/2016,9:54:32,none,satellite_only,satellite,DU,DU,,11.875,1,inactive,satellite,inactive,,,,,
23007,1231,07/08/2016,9:54:43,none,satellite_only,satellite,DU,DU,DU,3.789,1,sdb_yawn,satellite,other,,,,,
23009,1231,07/08/2016,9:54:47,none,satellite_only,satellite,DU,DU,,22.123,1,inactive,satellite,inactive,,,,,
23011,1231,07/08/2016,9:55:09,none,satellite_only,satellite,DU,DU,DU,16.086,1,sdb_scratching,satellite,self_directed,,,,,
23013,1231,07/08/2016,9:55:25,none,satellite_only,satellite,DU,DU,DU,18.117,1,sdb_groom,satellite,self_directed,,,,,
23015,1231,07/08/2016,9:55:44,none,satellite_only,satellite,DU,DU,,32.686,1,inactive,satellite,inactive,,,,,
23017,1231,07/08/2016,9:56:16,none,satellite_only,satellite,DU,DU,DU,15.906,1,sdb_scratching,satellite,self_directed,,,,,
23019,1231,07/08/2016,9:56:32,none,satellite_only,satellite,DU,DU,,12.371,1,inactive,satellite,inactive,,,,,
23021,1231,07/08/2016,9:56:45,none,satellite_only,satellite,DU,DU,DU,3.831,1,sdb_yawn,satellite,other,,,,,
23023,1231,07/08/2016,9:56:48,none,satellite_only,satellite,DU,DU,,136.373,1,inactive,satellite,inactive,,,,,
