observer_id,date,period,month,time,time_meal,n_encl,location_focal,focal_id,focal_sex,focal_group,focal_age,height_index,height_scaled,nearest_id,nearest_m,n_prox_1m,n_prox_5m,scans
916,08/27/2016,aug_sep,3, 15:56:41,none,2,satellite,CL,male,sat2,subadult,2,2,DU,8,0,0,1
916,08/27/2016,aug_sep,3, 16:46:41,after,2,satellite,CL,male,sat2,subadult,2,2,PE,3,0,2,1
916,08/28/2016,aug_sep,3, 08:45:35,none,1,satellite,PO,male,sat3,adult,1,1,RK,7,0,0,1
916,08/28/2016,aug_sep,3, 09:25:35,none,1,satellite,PO,male,sat3,adult,1,1,multiple,8,0,0,1
916,08/28/2016,aug_sep,3, 14:12:07,before,2,center,CL,male,sat2,subadult,2,1,none,,0,0,1
916,08/28/2016,aug_sep,3, 15:22:07,none,2,satellite,CL,male,sat2,subadult,2,2,DU,3,0,2,1
1231,08/29/2016,aug_sep,3, 06:25:39,none,2,satellite,CL,male,sat2,subadult,2,2,DU,5,0,1,1
1231,08/29/2016,aug_sep,3, 07:15:39,after,2,satellite,CL,male,sat2,subadult,2,2,DU,2,0,2,1
1231,08/29/2016,aug_sep,3, 08:05:39,none,2,center,CL,male,sat2,subadult,2,1,PE,9,0,0,1
1231,08/29/2016,aug_sep,3, 15:43:59,none,1,center,PO,male,sat3,adult,2,1,PP,13,0,0,1
1231,08/29/2016,aug_sep,3, 16:23:59,before,2,center,PO,male,sat3,adult,2,1,none,,0,0,1
1231,08/30/2016,aug_sep,3, 10:22:16,before,1,satellite,CL,male,sat2,subadult,2,2,multiple,3,0,2,1
1231,08/30/2016,aug_sep,3, 11:12:16,none,1,satellite,CL,male,sat2,subadult,2,2,PE,1,1,4,1
1231,08/30/2016,aug_sep,3, 13:58:39,none,2,satellite,PO,male,sat3,adult,1,1,RK,14,0,0,1
1231,08/30/2016,aug_sep,3, 14:38:39,after,2,center,PO,male,sat3,adult,2,1,PP,12,0,0,1
1231,08/30/2016,aug_sep,3, 15:18:39,none,2,center,PO,male,sat3,adult,2,1,none,,0,0,1
916,09/04/2016,aug_sep,3, 07:19:46,after,1,satellite,PO,male,sat3,adult,1,1,PP,3,0,1,1
916,09/04/2016,aug_sep,3, 07:59:46,none,1,satellite,PO,male,sat3,adult,1,1,PP,1,1,1,1
916,09/04/2016,aug_sep,3, 08:59:46,none,1,satellite,PO,male,sat3,adult,1,1,PP,3,0,1,1
916,09/04/2016,aug_sep,3, 13:56:10,none,1,satellite,CL,male,sat2,subadult,2,2,multiple,2,0,3,1
916,09/04/2016,aug_sep,3, 14:46:10,after,1,satellite,CL,male,sat2,subadult,0,0,PE,3,0,4,1
916,09/05/2016,aug_sep,3, 11:51:13,none,1,satellite,CL,male,sat2,subadult,0,0,MA,2,0,3,1
